rep_id,rep_name,territory_id,hcp_id,activity_type,activity_date,duration_minutes,samples_left,outcome
REP-003,Amit Kumar,TER-01,HCP-0011,Conference,2025-01-25,38,0,Positive
REP-013,Rohit Banerjee,TER-05,HCP-0151,Visit,2025-01-25,22,4,Follow-up Required
REP-006,Sunita Reddy,TER-02,HCP-0057,Visit,2025-01-25,69,1,Positive
REP-009,Deepak Joshi,TER-03,HCP-0094,Phone Call,2025-01-25,29,0,Positive
REP-011,Arun Rao,TER-04,HCP-0107,Phone Call,2025-01-27,33,0,Positive
REP-032,Aparna Chatterjee,TER-13,HCP-0317,Sample Drop,2025-01-27,26,9,Positive
REP-022,Shreya Menon,TER-09,HCP-0232,Phone Call,2025-01-27,24,0,Declined Meeting
REP-036,Tanvi Patil,TER-15,HCP-0382,Phone Call,2025-01-27,41,0,Neutral
REP-007,Sanjay Verma,TER-03,HCP-0079,Virtual Meeting,2025-01-27,54,0,Positive
REP-046,Isha Prasad,TER-19,HCP-0464,Visit,2025-01-27,46,10,Positive
REP-026,Shruti Saxena,TER-10,HCP-0242,Visit,2025-01-27,50,7,Positive
REP-020,Sneha Deshmukh,TER-08,HCP-0197,Sample Drop,2025-01-27,51,6,Neutral
REP-004,Neha Gupta,TER-02,HCP-0052,Visit,2025-01-27,67,1,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0352,Virtual Meeting,2025-01-27,50,0,Follow-up Required
REP-008,Kavita Nair,TER-03,HCP-0075,Visit,2025-01-27,57,7,Positive
REP-030,Rashmi Bose,TER-12,HCP-0302,Sample Drop,2025-01-27,42,10,Positive
REP-007,Sanjay Verma,TER-03,HCP-0076,Virtual Meeting,2025-01-27,26,0,Neutral
REP-006,Sunita Reddy,TER-02,HCP-0045,Visit,2025-01-27,44,4,Positive
REP-001,Rajesh Sharma,TER-01,HCP-0030,Virtual Meeting,2025-01-27,47,0,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0343,Phone Call,2025-01-27,41,0,Follow-up Required
REP-006,Sunita Reddy,TER-02,HCP-0057,Virtual Meeting,2025-01-27,31,0,Positive
REP-030,Rashmi Bose,TER-12,HCP-0312,Phone Call,2025-01-27,47,0,Neutral
REP-012,Pooja Iyer,TER-04,HCP-0116,Virtual Meeting,2025-01-27,40,0,Positive
REP-011,Arun Rao,TER-04,HCP-0119,Visit,2025-01-28,51,3,Positive
REP-019,Vivek Kulkarni,TER-07,HCP-0186,Phone Call,2025-01-28,30,0,Neutral
REP-025,Gaurav Pandey,TER-10,HCP-0270,Visit,2025-01-28,20,1,Positive
REP-050,Lakshmi Pillai,TER-20,HCP-0495,Phone Call,2025-01-28,34,0,Positive
REP-038,Smita Jain,TER-16,HCP-0400,Virtual Meeting,2025-01-28,33,0,Neutral
REP-046,Isha Prasad,TER-19,HCP-0461,Phone Call,2025-01-28,49,0,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0391,Sample Drop,2025-01-28,29,8,No Show
REP-034,Varsha Roy,TER-14,HCP-0356,Visit,2025-01-28,46,3,Positive
REP-050,Lakshmi Pillai,TER-20,HCP-0480,Phone Call,2025-01-28,70,0,No Show
REP-031,Harsh Mukherjee,TER-13,HCP-0330,Visit,2025-01-28,59,8,Positive
REP-008,Kavita Nair,TER-03,HCP-0071,Visit,2025-01-28,47,3,Positive
REP-045,Mohan Narayan,TER-18,HCP-0443,Conference,2025-01-28,39,0,Neutral
REP-036,Tanvi Patil,TER-15,HCP-0392,Visit,2025-01-28,23,8,Positive
REP-042,Chitra Krishnan,TER-17,HCP-0433,Phone Call,2025-01-28,34,0,Positive
REP-014,Meera Das,TER-05,HCP-0145,Visit,2025-01-28,32,12,Neutral
REP-008,Kavita Nair,TER-03,HCP-0082,Virtual Meeting,2025-01-28,40,0,Neutral
REP-007,Sanjay Verma,TER-03,HCP-0097,Phone Call,2025-01-28,58,0,Neutral
REP-004,Neha Gupta,TER-02,HCP-0060,Phone Call,2025-01-28,32,0,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0390,Visit,2025-01-28,47,9,Neutral
REP-050,Lakshmi Pillai,TER-20,HCP-0496,Conference,2025-01-29,33,0,Follow-up Required
REP-036,Tanvi Patil,TER-15,HCP-0384,Virtual Meeting,2025-01-29,40,0,Positive
REP-043,Arjun Subramaniam,TER-17,HCP-0427,Phone Call,2025-01-29,31,0,Follow-up Required
REP-007,Sanjay Verma,TER-03,HCP-0078,Conference,2025-01-29,22,0,Positive
REP-017,Anand Yadav,TER-06,HCP-0163,Virtual Meeting,2025-01-29,49,0,Follow-up Required
REP-042,Chitra Krishnan,TER-17,HCP-0425,Virtual Meeting,2025-01-29,41,0,Positive
REP-039,Pradeep Shah,TER-16,HCP-0403,Visit,2025-01-29,50,10,Positive
REP-049,Tarun Agarwal,TER-20,HCP-0486,Phone Call,2025-01-29,50,0,No Show
REP-030,Rashmi Bose,TER-12,HCP-0301,Virtual Meeting,2025-01-29,18,0,Follow-up Required
REP-036,Tanvi Patil,TER-15,HCP-0383,Visit,2025-01-29,56,2,Neutral
REP-042,Chitra Krishnan,TER-17,HCP-0418,Virtual Meeting,2025-01-29,49,0,Positive
REP-008,Kavita Nair,TER-03,HCP-0098,Visit,2025-01-29,21,8,Neutral
REP-021,Rahul Shetty,TER-08,HCP-0202,Visit,2025-01-29,52,14,Follow-up Required
REP-030,Rashmi Bose,TER-12,HCP-0305,Virtual Meeting,2025-01-29,60,0,Positive
REP-039,Pradeep Shah,TER-16,HCP-0397,Phone Call,2025-01-29,62,0,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0357,Visit,2025-01-29,51,6,Positive
REP-033,Ajay Sen,TER-14,HCP-0359,Sample Drop,2025-01-29,31,12,Neutral
REP-015,Nikhil Mishra,TER-06,HCP-0162,Phone Call,2025-01-29,43,0,Positive
REP-004,Neha Gupta,TER-02,HCP-0053,Visit,2025-01-29,36,13,Positive
REP-002,Priya Patel,TER-01,HCP-0023,Visit,2025-01-30,37,6,Neutral
REP-035,Ravi Ghosh,TER-14,HCP-0352,Sample Drop,2025-01-30,45,6,Positive
REP-012,Pooja Iyer,TER-04,HCP-0116,Sample Drop,2025-01-30,49,5,Positive
REP-025,Gaurav Pandey,TER-10,HCP-0272,Virtual Meeting,2025-01-30,29,0,Neutral
REP-037,Naveen Deshpande,TER-15,HCP-0393,Visit,2025-01-30,43,6,Positive
REP-039,Pradeep Shah,TER-16,HCP-0397,Visit,2025-01-30,66,4,Positive
REP-039,Pradeep Shah,TER-16,HCP-0396,Virtual Meeting,2025-01-30,40,0,Neutral
REP-036,Tanvi Patil,TER-15,HCP-0369,Virtual Meeting,2025-01-30,51,0,Declined Meeting
REP-050,Lakshmi Pillai,TER-20,HCP-0499,Phone Call,2025-01-30,26,0,No Show
REP-015,Nikhil Mishra,TER-06,HCP-0167,Virtual Meeting,2025-01-30,37,0,Positive
REP-003,Amit Kumar,TER-01,HCP-0003,Visit,2025-01-30,29,14,Positive
REP-010,Anjali Mehta,TER-04,HCP-0114,Phone Call,2025-01-30,42,0,Follow-up Required
REP-049,Tarun Agarwal,TER-20,HCP-0490,Virtual Meeting,2025-01-30,41,0,Neutral
REP-029,Siddharth Chopra,TER-12,HCP-0298,Phone Call,2025-01-30,50,0,No Show
REP-010,Anjali Mehta,TER-04,HCP-0108,Sample Drop,2025-01-30,19,5,Follow-up Required
REP-016,Swati Chauhan,TER-06,HCP-0158,Visit,2025-01-30,20,2,Positive
REP-003,Amit Kumar,TER-01,HCP-0016,Phone Call,2025-01-30,59,0,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0352,Phone Call,2025-01-30,20,0,Positive
REP-041,Sameer Rajan,TER-17,HCP-0423,Conference,2025-01-30,31,0,Positive
REP-002,Priya Patel,TER-01,HCP-0026,Phone Call,2025-01-30,54,0,Positive
REP-010,Anjali Mehta,TER-04,HCP-0111,Visit,2025-01-30,27,6,No Show
REP-032,Aparna Chatterjee,TER-13,HCP-0322,Phone Call,2025-01-30,46,0,Neutral
REP-027,Kiran Malhotra,TER-11,HCP-0282,Phone Call,2025-01-30,53,0,Neutral
REP-024,Komal Dubey,TER-09,HCP-0225,Phone Call,2025-01-30,47,0,No Show
REP-042,Chitra Krishnan,TER-17,HCP-0422,Sample Drop,2025-01-30,19,10,Neutral
REP-040,Bhavna Thakur,TER-16,HCP-0413,Phone Call,2025-01-31,57,0,Neutral
REP-004,Neha Gupta,TER-02,HCP-0058,Visit,2025-01-31,46,9,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0352,Phone Call,2025-01-31,38,0,Declined Meeting
REP-021,Rahul Shetty,TER-08,HCP-0204,Visit,2025-01-31,44,11,Follow-up Required
REP-035,Ravi Ghosh,TER-14,HCP-0364,Visit,2025-01-31,44,4,Positive
REP-019,Vivek Kulkarni,TER-07,HCP-0186,Conference,2025-01-31,46,0,Follow-up Required
REP-036,Tanvi Patil,TER-15,HCP-0369,Visit,2025-01-31,51,2,No Show
REP-050,Lakshmi Pillai,TER-20,HCP-0486,Visit,2025-01-31,26,0,Neutral
REP-050,Lakshmi Pillai,TER-20,HCP-0481,Sample Drop,2025-01-31,72,7,Follow-up Required
REP-001,Rajesh Sharma,TER-01,HCP-0030,Virtual Meeting,2025-01-31,26,0,Follow-up Required
REP-008,Kavita Nair,TER-03,HCP-0071,Phone Call,2025-01-31,51,0,Positive
REP-023,Pranav Tiwari,TER-09,HCP-0241,Phone Call,2025-01-31,49,0,Neutral
REP-004,Neha Gupta,TER-02,HCP-0059,Conference,2025-01-31,37,0,Positive
REP-030,Rashmi Bose,TER-12,HCP-0305,Phone Call,2025-01-31,44,0,Follow-up Required
REP-021,Rahul Shetty,TER-08,HCP-0205,Phone Call,2025-01-31,39,0,Positive
REP-013,Rohit Banerjee,TER-05,HCP-0131,Conference,2025-01-31,30,0,Neutral
REP-033,Ajay Sen,TER-14,HCP-0359,Sample Drop,2025-01-31,33,6,No Show
REP-039,Pradeep Shah,TER-16,HCP-0409,Virtual Meeting,2025-01-31,75,0,Positive
REP-048,Kalpana Khanna,TER-20,HCP-0483,Phone Call,2025-01-31,25,0,Declined Meeting
REP-023,Pranav Tiwari,TER-09,HCP-0221,Phone Call,2025-01-31,15,0,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0381,Sample Drop,2025-01-31,37,3,Positive
REP-009,Deepak Joshi,TER-03,HCP-0071,Visit,2025-01-31,27,3,No Show
REP-001,Rajesh Sharma,TER-01,HCP-0030,Visit,2025-01-31,16,7,Declined Meeting
REP-041,Sameer Rajan,TER-17,HCP-0424,Visit,2025-01-31,55,11,Positive
REP-038,Smita Jain,TER-16,HCP-0413,Sample Drop,2025-01-31,26,4,Neutral
REP-015,Nikhil Mishra,TER-06,HCP-0163,Virtual Meeting,2025-01-31,54,0,Positive
REP-049,Tarun Agarwal,TER-20,HCP-0492,Visit,2025-01-31,61,8,Positive
REP-001,Rajesh Sharma,TER-01,HCP-0030,Visit,2025-02-01,35,8,Follow-up Required
REP-014,Meera Das,TER-05,HCP-0149,Phone Call,2025-02-01,48,0,Positive
REP-021,Rahul Shetty,TER-08,HCP-0200,Visit,2025-02-01,31,12,Positive
REP-048,Kalpana Khanna,TER-20,HCP-0497,Conference,2025-02-01,28,0,Neutral
REP-046,Isha Prasad,TER-19,HCP-0461,Phone Call,2025-02-01,16,0,Neutral
REP-020,Sneha Deshmukh,TER-08,HCP-0215,Virtual Meeting,2025-02-01,55,0,Declined Meeting
REP-015,Nikhil Mishra,TER-06,HCP-0164,Visit,2025-02-01,60,2,Positive
REP-020,Sneha Deshmukh,TER-08,HCP-0218,Visit,2025-02-01,34,7,No Show
REP-049,Tarun Agarwal,TER-20,HCP-0498,Phone Call,2025-02-01,60,0,Follow-up Required
REP-035,Ravi Ghosh,TER-14,HCP-0362,Virtual Meeting,2025-02-01,15,0,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0349,Sample Drop,2025-02-01,27,5,Positive
REP-014,Meera Das,TER-05,HCP-0151,Visit,2025-02-01,45,7,Positive
REP-015,Nikhil Mishra,TER-06,HCP-0163,Virtual Meeting,2025-02-01,29,0,Declined Meeting
REP-035,Ravi Ghosh,TER-14,HCP-0346,Virtual Meeting,2025-02-01,41,0,Neutral
REP-003,Amit Kumar,TER-01,HCP-0029,Sample Drop,2025-02-01,52,0,Positive
REP-038,Smita Jain,TER-16,HCP-0412,Visit,2025-02-01,48,8,Neutral
REP-035,Ravi Ghosh,TER-14,HCP-0346,Visit,2025-02-01,47,3,Positive
REP-040,Bhavna Thakur,TER-16,HCP-0412,Phone Call,2025-02-01,31,0,Positive
REP-021,Rahul Shetty,TER-08,HCP-0202,Visit,2025-02-01,70,15,Neutral
REP-036,Tanvi Patil,TER-15,HCP-0383,Phone Call,2025-02-03,51,0,Positive
REP-039,Pradeep Shah,TER-16,HCP-0396,Phone Call,2025-02-03,49,0,No Show
REP-004,Neha Gupta,TER-02,HCP-0053,Virtual Meeting,2025-02-03,29,0,Positive
REP-012,Pooja Iyer,TER-04,HCP-0106,Virtual Meeting,2025-02-03,37,0,Positive
REP-016,Swati Chauhan,TER-06,HCP-0159,Virtual Meeting,2025-02-03,14,0,Neutral
REP-027,Kiran Malhotra,TER-11,HCP-0280,Conference,2025-02-03,43,0,Positive
REP-021,Rahul Shetty,TER-08,HCP-0211,Phone Call,2025-02-03,56,0,Positive
REP-032,Aparna Chatterjee,TER-13,HCP-0317,Virtual Meeting,2025-02-03,29,0,Positive
REP-048,Kalpana Khanna,TER-20,HCP-0489,Phone Call,2025-02-03,41,0,Neutral
REP-015,Nikhil Mishra,TER-06,HCP-0159,Sample Drop,2025-02-03,39,12,Neutral
REP-012,Pooja Iyer,TER-04,HCP-0119,Visit,2025-02-03,37,1,Positive
REP-003,Amit Kumar,TER-01,HCP-0022,Visit,2025-02-03,66,13,Neutral
REP-006,Sunita Reddy,TER-02,HCP-0067,Phone Call,2025-02-03,52,0,Neutral
REP-032,Aparna Chatterjee,TER-13,HCP-0337,Visit,2025-02-03,21,5,Positive
REP-030,Rashmi Bose,TER-12,HCP-0301,Virtual Meeting,2025-02-03,22,0,Neutral
REP-041,Sameer Rajan,TER-17,HCP-0433,Visit,2025-02-03,55,12,Neutral
REP-004,Neha Gupta,TER-02,HCP-0048,Virtual Meeting,2025-02-03,55,0,Positive
REP-015,Nikhil Mishra,TER-06,HCP-0163,Visit,2025-02-03,28,10,Positive
REP-025,Gaurav Pandey,TER-10,HCP-0252,Sample Drop,2025-02-03,38,5,Neutral
REP-045,Mohan Narayan,TER-18,HCP-0448,Phone Call,2025-02-03,47,0,Neutral
REP-031,Harsh Mukherjee,TER-13,HCP-0320,Visit,2025-02-03,16,7,Neutral
REP-047,Gopal Srivastava,TER-19,HCP-0460,Phone Call,2025-02-03,42,0,Follow-up Required
REP-038,Smita Jain,TER-16,HCP-0408,Visit,2025-02-04,40,7,Declined Meeting
REP-004,Neha Gupta,TER-02,HCP-0064,Visit,2025-02-04,38,15,Positive
REP-031,Harsh Mukherjee,TER-13,HCP-0332,Visit,2025-02-04,60,9,Neutral
REP-026,Shruti Saxena,TER-10,HCP-0267,Conference,2025-02-04,39,0,Positive
REP-002,Priya Patel,TER-01,HCP-0016,Conference,2025-02-04,46,0,Positive
REP-033,Ajay Sen,TER-14,HCP-0347,Visit,2025-02-04,32,3,Positive
REP-034,Varsha Roy,TER-14,HCP-0360,Sample Drop,2025-02-04,40,4,Neutral
REP-021,Rahul Shetty,TER-08,HCP-0198,Visit,2025-02-04,39,13,Positive
REP-008,Kavita Nair,TER-03,HCP-0072,Phone Call,2025-02-04,17,0,Neutral
REP-014,Meera Das,TER-05,HCP-0149,Phone Call,2025-02-04,18,0,Neutral
REP-037,Naveen Deshpande,TER-15,HCP-0369,Sample Drop,2025-02-04,23,5,Neutral
REP-044,Heena Venkatesh,TER-18,HCP-0441,Visit,2025-02-04,42,9,Neutral
REP-031,Harsh Mukherjee,TER-13,HCP-0336,Visit,2025-02-05,34,0,Positive
REP-007,Sanjay Verma,TER-03,HCP-0080,Sample Drop,2025-02-05,19,7,Declined Meeting
REP-015,Nikhil Mishra,TER-06,HCP-0162,Visit,2025-02-05,37,3,Declined Meeting
REP-030,Rashmi Bose,TER-12,HCP-0312,Visit,2025-02-05,48,0,Positive
REP-049,Tarun Agarwal,TER-20,HCP-0496,Visit,2025-02-05,62,10,Declined Meeting
REP-035,Ravi Ghosh,TER-14,HCP-0351,Sample Drop,2025-02-05,42,11,Neutral
REP-045,Mohan Narayan,TER-18,HCP-0440,Conference,2025-02-05,45,0,Neutral
REP-040,Bhavna Thakur,TER-16,HCP-0405,Phone Call,2025-02-05,15,0,Neutral
REP-003,Amit Kumar,TER-01,HCP-0032,Sample Drop,2025-02-05,65,7,Positive
REP-004,Neha Gupta,TER-02,HCP-0053,Phone Call,2025-02-05,54,0,Positive
REP-018,Divya Bhat,TER-07,HCP-0178,Phone Call,2025-02-05,18,0,No Show
REP-010,Anjali Mehta,TER-04,HCP-0117,Virtual Meeting,2025-02-06,46,0,Declined Meeting
REP-028,Pallavi Kapoor,TER-11,HCP-0291,Sample Drop,2025-02-06,48,5,Follow-up Required
REP-031,Harsh Mukherjee,TER-13,HCP-0339,Visit,2025-02-06,33,12,Positive
REP-024,Komal Dubey,TER-09,HCP-0234,Visit,2025-02-06,22,8,Neutral
REP-008,Kavita Nair,TER-03,HCP-0079,Phone Call,2025-02-06,28,0,Neutral
REP-016,Swati Chauhan,TER-06,HCP-0159,Visit,2025-02-06,46,7,Declined Meeting
REP-027,Kiran Malhotra,TER-11,HCP-0294,Virtual Meeting,2025-02-06,34,0,Positive
REP-049,Tarun Agarwal,TER-20,HCP-0499,Sample Drop,2025-02-06,39,5,Positive
REP-023,Pranav Tiwari,TER-09,HCP-0238,Phone Call,2025-02-06,30,0,Positive
REP-011,Arun Rao,TER-04,HCP-0103,Phone Call,2025-02-06,25,0,Positive
REP-026,Shruti Saxena,TER-10,HCP-0250,Phone Call,2025-02-06,37,0,Neutral
REP-041,Sameer Rajan,TER-17,HCP-0433,Visit,2025-02-06,32,2,Positive
REP-029,Siddharth Chopra,TER-12,HCP-0301,Phone Call,2025-02-06,54,0,Neutral
REP-021,Rahul Shetty,TER-08,HCP-0204,Visit,2025-02-06,34,13,Neutral
REP-031,Harsh Mukherjee,TER-13,HCP-0317,Phone Call,2025-02-06,31,0,Neutral
REP-002,Priya Patel,TER-01,HCP-0004,Visit,2025-02-06,56,5,Neutral
REP-041,Sameer Rajan,TER-17,HCP-0416,Virtual Meeting,2025-02-06,49,0,Neutral
REP-018,Divya Bhat,TER-07,HCP-0174,Phone Call,2025-02-06,40,0,No Show
REP-032,Aparna Chatterjee,TER-13,HCP-0334,Visit,2025-02-06,36,11,Neutral
REP-004,Neha Gupta,TER-02,HCP-0050,Virtual Meeting,2025-02-06,69,0,Positive
REP-046,Isha Prasad,TER-19,HCP-0464,Visit,2025-02-06,32,9,Neutral
REP-009,Deepak Joshi,TER-03,HCP-0100,Conference,2025-02-06,39,0,Neutral
REP-002,Priya Patel,TER-01,HCP-0023,Virtual Meeting,2025-02-06,53,0,Positive
REP-004,Neha Gupta,TER-02,HCP-0039,Visit,2025-02-06,69,0,Neutral
REP-045,Mohan Narayan,TER-18,HCP-0454,Conference,2025-02-07,54,0,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0348,Conference,2025-02-07,60,0,Neutral
REP-045,Mohan Narayan,TER-18,HCP-0456,Phone Call,2025-02-07,35,0,Follow-up Required
REP-047,Gopal Srivastava,TER-19,HCP-0468,Phone Call,2025-02-07,50,0,Follow-up Required
REP-044,Heena Venkatesh,TER-18,HCP-0455,Phone Call,2025-02-07,53,0,Positive
REP-008,Kavita Nair,TER-03,HCP-0095,Phone Call,2025-02-07,24,0,Neutral
REP-008,Kavita Nair,TER-03,HCP-0084,Visit,2025-02-07,41,11,No Show
REP-007,Sanjay Verma,TER-03,HCP-0077,Conference,2025-02-07,36,0,Neutral
REP-045,Mohan Narayan,TER-18,HCP-0454,Visit,2025-02-07,44,12,Positive
REP-007,Sanjay Verma,TER-03,HCP-0079,Phone Call,2025-02-07,23,0,Positive
REP-015,Nikhil Mishra,TER-06,HCP-0167,Visit,2025-02-07,49,3,No Show
REP-039,Pradeep Shah,TER-16,HCP-0403,Sample Drop,2025-02-07,40,3,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0393,Phone Call,2025-02-07,45,0,Declined Meeting
REP-037,Naveen Deshpande,TER-15,HCP-0384,Phone Call,2025-02-07,37,0,Positive
REP-036,Tanvi Patil,TER-15,HCP-0394,Virtual Meeting,2025-02-07,32,0,Neutral
REP-025,Gaurav Pandey,TER-10,HCP-0242,Visit,2025-02-07,52,7,Declined Meeting
REP-025,Gaurav Pandey,TER-10,HCP-0266,Phone Call,2025-02-07,60,0,Positive
REP-015,Nikhil Mishra,TER-06,HCP-0169,Visit,2025-02-07,63,10,Positive
REP-029,Siddharth Chopra,TER-12,HCP-0297,Virtual Meeting,2025-02-07,33,0,Neutral
REP-044,Heena Venkatesh,TER-18,HCP-0453,Sample Drop,2025-02-07,46,14,Positive
REP-042,Chitra Krishnan,TER-17,HCP-0424,Phone Call,2025-02-07,38,0,Follow-up Required
REP-010,Anjali Mehta,TER-04,HCP-0114,Virtual Meeting,2025-02-07,47,0,No Show
REP-038,Smita Jain,TER-16,HCP-0413,Sample Drop,2025-02-07,59,2,Follow-up Required
REP-020,Sneha Deshmukh,TER-08,HCP-0212,Phone Call,2025-02-07,32,0,Positive
REP-036,Tanvi Patil,TER-15,HCP-0388,Visit,2025-02-07,40,10,No Show
REP-015,Nikhil Mishra,TER-06,HCP-0165,Virtual Meeting,2025-02-08,57,0,Positive
REP-022,Shreya Menon,TER-09,HCP-0238,Visit,2025-02-08,50,0,Positive
REP-009,Deepak Joshi,TER-03,HCP-0084,Visit,2025-02-08,58,3,Declined Meeting
REP-042,Chitra Krishnan,TER-17,HCP-0418,Sample Drop,2025-02-08,20,12,Positive
REP-003,Amit Kumar,TER-01,HCP-0017,Visit,2025-02-08,55,6,Positive
REP-009,Deepak Joshi,TER-03,HCP-0083,Visit,2025-02-08,30,9,Positive
REP-009,Deepak Joshi,TER-03,HCP-0088,Visit,2025-02-08,26,8,Follow-up Required
REP-026,Shruti Saxena,TER-10,HCP-0256,Virtual Meeting,2025-02-08,56,0,No Show
REP-035,Ravi Ghosh,TER-14,HCP-0345,Conference,2025-02-08,52,0,Positive
REP-010,Anjali Mehta,TER-04,HCP-0111,Virtual Meeting,2025-02-08,28,0,Follow-up Required
REP-020,Sneha Deshmukh,TER-08,HCP-0218,Phone Call,2025-02-08,29,0,Neutral
REP-027,Kiran Malhotra,TER-11,HCP-0286,Visit,2025-02-08,51,9,Declined Meeting
REP-016,Swati Chauhan,TER-06,HCP-0170,Visit,2025-02-08,35,7,Neutral
REP-006,Sunita Reddy,TER-02,HCP-0066,Visit,2025-02-08,58,13,No Show
REP-039,Pradeep Shah,TER-16,HCP-0397,Conference,2025-02-08,62,0,Positive
REP-002,Priya Patel,TER-01,HCP-0006,Visit,2025-02-08,43,3,Neutral
REP-012,Pooja Iyer,TER-04,HCP-0106,Visit,2025-02-08,42,7,Positive
REP-003,Amit Kumar,TER-01,HCP-0001,Sample Drop,2025-02-08,54,2,Positive
REP-015,Nikhil Mishra,TER-06,HCP-0163,Visit,2025-02-08,63,2,Positive
REP-003,Amit Kumar,TER-01,HCP-0028,Virtual Meeting,2025-02-10,27,0,Positive
REP-029,Siddharth Chopra,TER-12,HCP-0296,Virtual Meeting,2025-02-10,17,0,Follow-up Required
REP-019,Vivek Kulkarni,TER-07,HCP-0175,Virtual Meeting,2025-02-10,49,0,Declined Meeting
REP-007,Sanjay Verma,TER-03,HCP-0080,Virtual Meeting,2025-02-10,50,0,Positive
REP-028,Pallavi Kapoor,TER-11,HCP-0274,Phone Call,2025-02-10,17,0,Follow-up Required
REP-032,Aparna Chatterjee,TER-13,HCP-0321,Visit,2025-02-10,59,8,Declined Meeting
REP-011,Arun Rao,TER-04,HCP-0112,Conference,2025-02-10,19,0,Positive
REP-050,Lakshmi Pillai,TER-20,HCP-0482,Visit,2025-02-10,53,9,Positive
REP-005,Vikram Singh,TER-02,HCP-0066,Phone Call,2025-02-10,10,0,Neutral
REP-024,Komal Dubey,TER-09,HCP-0233,Virtual Meeting,2025-02-10,34,0,Positive
REP-018,Divya Bhat,TER-07,HCP-0189,Conference,2025-02-10,17,0,No Show
REP-016,Swati Chauhan,TER-06,HCP-0161,Phone Call,2025-02-10,42,0,Neutral
REP-050,Lakshmi Pillai,TER-20,HCP-0488,Phone Call,2025-02-10,45,0,Declined Meeting
REP-037,Naveen Deshpande,TER-15,HCP-0373,Phone Call,2025-02-10,46,0,Neutral
REP-006,Sunita Reddy,TER-02,HCP-0065,Sample Drop,2025-02-10,32,2,Positive
REP-044,Heena Venkatesh,TER-18,HCP-0454,Sample Drop,2025-02-10,39,14,Positive
REP-045,Mohan Narayan,TER-18,HCP-0438,Visit,2025-02-10,24,3,Neutral
REP-036,Tanvi Patil,TER-15,HCP-0369,Visit,2025-02-10,48,10,Follow-up Required
REP-047,Gopal Srivastava,TER-19,HCP-0464,Virtual Meeting,2025-02-10,45,0,Positive
REP-039,Pradeep Shah,TER-16,HCP-0413,Phone Call,2025-02-11,64,0,Positive
REP-041,Sameer Rajan,TER-17,HCP-0417,Virtual Meeting,2025-02-11,45,0,Neutral
REP-004,Neha Gupta,TER-02,HCP-0058,Phone Call,2025-02-11,61,0,Positive
REP-026,Shruti Saxena,TER-10,HCP-0246,Conference,2025-02-11,52,0,Neutral
REP-025,Gaurav Pandey,TER-10,HCP-0252,Virtual Meeting,2025-02-11,58,0,Neutral
REP-038,Smita Jain,TER-16,HCP-0410,Sample Drop,2025-02-11,25,9,Positive
REP-048,Kalpana Khanna,TER-20,HCP-0497,Virtual Meeting,2025-02-11,35,0,Follow-up Required
REP-038,Smita Jain,TER-16,HCP-0404,Phone Call,2025-02-11,72,0,No Show
REP-011,Arun Rao,TER-04,HCP-0120,Sample Drop,2025-02-11,51,2,Neutral
REP-050,Lakshmi Pillai,TER-20,HCP-0499,Phone Call,2025-02-11,75,0,Neutral
REP-008,Kavita Nair,TER-03,HCP-0072,Phone Call,2025-02-11,31,0,Neutral
REP-040,Bhavna Thakur,TER-16,HCP-0402,Virtual Meeting,2025-02-11,59,0,Positive
REP-007,Sanjay Verma,TER-03,HCP-0092,Visit,2025-02-11,57,12,Neutral
REP-009,Deepak Joshi,TER-03,HCP-0073,Phone Call,2025-02-11,39,0,Neutral
REP-027,Kiran Malhotra,TER-11,HCP-0274,Virtual Meeting,2025-02-11,17,0,Follow-up Required
REP-031,Harsh Mukherjee,TER-13,HCP-0317,Visit,2025-02-11,31,6,Neutral
REP-036,Tanvi Patil,TER-15,HCP-0368,Sample Drop,2025-02-11,29,9,Neutral
REP-049,Tarun Agarwal,TER-20,HCP-0481,Phone Call,2025-02-11,69,0,Follow-up Required
REP-032,Aparna Chatterjee,TER-13,HCP-0340,Virtual Meeting,2025-02-11,27,0,Follow-up Required
REP-032,Aparna Chatterjee,TER-13,HCP-0321,Phone Call,2025-02-11,16,0,Positive
REP-040,Bhavna Thakur,TER-16,HCP-0410,Virtual Meeting,2025-02-11,49,0,Follow-up Required
REP-015,Nikhil Mishra,TER-06,HCP-0162,Phone Call,2025-02-11,58,0,Follow-up Required
REP-024,Komal Dubey,TER-09,HCP-0239,Phone Call,2025-02-11,49,0,Positive
REP-034,Varsha Roy,TER-14,HCP-0356,Visit,2025-02-11,51,12,Declined Meeting
REP-017,Anand Yadav,TER-06,HCP-0161,Phone Call,2025-02-11,23,0,Declined Meeting
